formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C10H7NO4	[M - H]-	C10H6NO4-	Alkaloids	0.972	Anthranilic acid alkaloids	0.892	Quinoline alkaloids	0.127	Organoheterocyclic compounds	0.999	Quinolines and derivatives	0.987	Quinoline carboxylic acids	0.987			Quinoline carboxylic acids	0.987	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Quinolines and derivatives; Pyridinecarboxylic acids and derivatives; Hydroquinolines; Hydroquinolones; Pyridinecarboxylic acids; Benzenoids; Quinoline carboxylic acids; Vinylogous amides; Organic oxides; 8-hydroxyquinolines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	204.030	403	6.722	731530940772070422	731530866004404775	731530866004404775_UNKNOWN_M204T405_NEG	
1	C10H7NO4	[M - H]-	C10H6NO4-	Alkaloids	0.972	Anthranilic acid alkaloids	0.892	Quinoline alkaloids	0.127	Organoheterocyclic compounds	0.999	Quinolines and derivatives	0.987	Quinoline carboxylic acids	0.987			Quinoline carboxylic acids	0.987	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Quinolines and derivatives; Pyridinecarboxylic acids and derivatives; Hydroquinolines; Hydroquinolones; Pyridinecarboxylic acids; Benzenoids; Quinoline carboxylic acids; Vinylogous amides; Organic oxides; 8-hydroxyquinolines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	204.030	403	6.722	731530943804552476	731530866042153515	731530866042153515_UNKNOWN_M204T268_NEG	
1	C6H8O4	[M - H]-	C6H7O4-	Polyketides	0.304	Saccharides	0.375	Monosaccharides	0.303	Organic acids and derivatives	0.702	Carboxylic acids and derivatives	0.501	Carboxylic acid derivatives	0.387	Carboxylic acid esters	0.508	Carboxylic acid esters	0.508	Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	143.035	404	6.728	731530941623514207	731530860862187503	731530860862187503_UNKNOWN_M143T425_NEG	
1	C6H8O4	[M - H]-	C6H7O4-	Polyketides	0.304	Saccharides	0.375	Monosaccharides	0.303	Organic acids and derivatives	0.702	Carboxylic acids and derivatives	0.501	Carboxylic acid derivatives	0.387	Carboxylic acid esters	0.508	Carboxylic acid esters	0.508	Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	143.035	404	6.728	731530942374294714	731530860899936243	731530860899936243_UNKNOWN_M143T302_NEG	
1	C6H5NO2	[M - H]-	C6H4NO2-	Alkaloids	0.993	Nicotinic acid alkaloids	0.997	Pyridine alkaloids	0.997	Organoheterocyclic compounds	1.000	Pyridines and derivatives	0.999	Pyridinecarboxylic acids and derivatives	0.982	Pyridinecarboxylic acids	0.989	Pyridinecarboxylic acids	0.989	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	122.025	404	6.728	731530940633658381	731530859360626531	731530859360626531_UNKNOWN_M122T409_2_NEG	
1	C7H8FNO4	[M - H]-	C7H7FNO4-	Amino acids and Peptides	0.395	Small peptides	0.654	Aminoacids	0.243	Benzenoids	0.959	Benzene and substituted derivatives	0.961	Benzoic acids and derivatives	0.708	Halobenzoic acids and derivatives	0.763	3-halobenzoic acids	0.584	Organic compounds; Halobenzenes; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Aryl halides; Halobenzoic acids and derivatives; Halobenzoic acids; 3-halobenzoic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188.035	407	6.775	731530942307185820	731530864561564047	731530864561564047_UNKNOWN_M188T366_NEG	
1	C5H6O5	[M - H]-	C5H5O5-	Fatty acids	0.948	Fatty Acids and Conjugates	0.916	Dicarboxylic acids	0.924	Organic acids and derivatives	0.998	Keto acids and derivatives	0.980	Medium-chain keto acids and derivatives	0.639			Medium-chain keto acids and derivatives	0.639	Organic compounds; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Alpha-keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Short-chain keto acids and derivatives; Carbonyl compounds; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.014	411	6.843	731530942244271247	731530861004793855	731530861004793855_UNKNOWN_M145T320_NEG	
1	C5H6O5	[M - H]-	C5H5O5-	Fatty acids	0.948	Fatty Acids and Conjugates	0.916	Dicarboxylic acids	0.924	Organic acids and derivatives	0.998	Keto acids and derivatives	0.980	Medium-chain keto acids and derivatives	0.639			Medium-chain keto acids and derivatives	0.639	Organic compounds; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Alpha-keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Short-chain keto acids and derivatives; Carbonyl compounds; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.014	411	6.843	731530948065965972	731530860967045115	731530860967045115_UNKNOWN_M145T425_NEG	
1	C6H8O5	[M - H]-	C6H7O5-	Fatty acids	0.860	Fatty Acids and Conjugates	0.586	Dicarboxylic acids	0.759	Organic acids and derivatives	0.997	Keto acids and derivatives	0.833	Alpha-keto acids and derivatives	0.796			Alpha-keto acids and derivatives	0.796	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Alpha-keto acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	159.030	413	6.886	731530943263487206	731530862204364935	731530862204364935_UNKNOWN_M159T287_NEG	
1	C6H8O5	[M - H]-	C6H7O5-	Fatty acids	0.860	Fatty Acids and Conjugates	0.586	Dicarboxylic acids	0.759	Organic acids and derivatives	0.997	Keto acids and derivatives	0.833	Alpha-keto acids and derivatives	0.796			Alpha-keto acids and derivatives	0.796	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Alpha-keto acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	159.030	413	6.886	731530946451158641	731530862170810499	731530862170810499_UNKNOWN_M159T414_1_NEG	
1	C5H10O5	[M - H]-	C5H9O5-	Carbohydrates	1.000	Saccharides	1.000	Monosaccharides	1.000	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.988	Monosaccharides	0.968	Pentoses	0.875	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hemiacetals; Pentoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.045	417	6.947	731530942189745286	731530861482944567	731530861482944567_UNKNOWN_M149T486_NEG	
1	C7H14O7	[M - H]-	C7H13O7-	Carbohydrates	0.997	Saccharides	0.995	Monosaccharides	0.988	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.859	Acyloins	0.704	Acyloins	0.704	Organic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Acyloins; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	209.066	417	6.951	731530953514367421	731530866377697871	731530866377697871_UNKNOWN_M209T535_NEG	
1	C6H12O3	[M - H]-	C6H11O3-	Fatty acids	0.925	Fatty esters	0.430	Wax monoesters	0.371	Lipids and lipid-like molecules	0.575							Lipids and lipid-like molecules	0.575	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.071	418	6.968	731530941699011689	731530860497283019	731530860497283019_UNKNOWN_M131T311_NEG	
1	C7H11NO5	[M - H]-	C7H10NO5-	Amino acids and Peptides	0.861	Small peptides	0.787	Aminoacids	0.813	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.968	Amino acids and derivatives	0.967	Alpha amino acids	0.501	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188.056	420	7.001	731530956152584913	731530864637061527	731530864637061527_UNKNOWN_M188T423_NEG	
1	C5H8O4	[M - H]-	C5H7O4-	Fatty acids	0.935	Fatty Acids and Conjugates	0.710	Monosaccharides	0.287	Lipids and lipid-like molecules	0.447	Fatty Acyls	0.515					Fatty Acyls	0.515	Organic compounds; Alcohols and polyols; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.035	422	7.027	731530941908726909	731530860455339975	731530860455339975_UNKNOWN_M131T525_NEG	
1	C5H8O4	[M - H]-	C5H7O4-	Fatty acids	0.935	Fatty Acids and Conjugates	0.710	Monosaccharides	0.287	Lipids and lipid-like molecules	0.447	Fatty Acyls	0.515					Fatty Acyls	0.515	Organic compounds; Alcohols and polyols; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.035	422	7.027	731530946270803549	731530860337899451	731530860337899451_UNKNOWN_M131T415_NEG	
1	C5H8O4	[M - H]-	C5H7O4-	Fatty acids	0.935	Fatty Acids and Conjugates	0.710	Monosaccharides	0.287	Lipids and lipid-like molecules	0.447	Fatty Acyls	0.515					Fatty Acyls	0.515	Organic compounds; Alcohols and polyols; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.035	422	7.027	731530948502173606	731530860413396931	731530860413396931_UNKNOWN_M131T313_NEG	
1	C7H12O5	[M - H]-	C7H11O5-	Fatty acids	0.792	Fatty Acids and Conjugates	0.630	Hydroxy fatty acids	0.738	Organic acids and derivatives	0.910	Hydroxy acids and derivatives	0.815					Hydroxy acids and derivatives	0.815	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.061	426	7.106	731530943741637901	731530863286495491	731530863286495491_UNKNOWN_M175T425_NEG	
1	C7H12O5	[M - H]-	C7H11O5-	Fatty acids	0.792	Fatty Acids and Conjugates	0.630	Hydroxy fatty acids	0.738	Organic acids and derivatives	0.910	Hydroxy acids and derivatives	0.815					Hydroxy acids and derivatives	0.815	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.061	426	7.106	731530944370783597	731530863215192315	731530863215192315_UNKNOWN_M175T532_NEG	
1	C7H12O5	[M - H]-	C7H11O5-	Fatty acids	0.792	Fatty Acids and Conjugates	0.630	Hydroxy fatty acids	0.738	Organic acids and derivatives	0.910	Hydroxy acids and derivatives	0.815					Hydroxy acids and derivatives	0.815	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175.061	426	7.106	731530950809040990	731530863252941055	731530863252941055_UNKNOWN_M175T333_NEG	
1	C4H7FO5	[M - H]-	C4H6FO5-	Carbohydrates	0.521	Saccharides	0.541	Halogenated fatty acids	0.623	Organohalogen compounds	0.998	Halohydrins	0.521					Halohydrins	0.521	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Carboxylic acids; Organofluorides; Carbonyl compounds; Polyols; Halohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	153.019	427	7.112	731530947667506991	731530861847849055	731530861847849055_UNKNOWN_M153T386_NEG	
1	C8H6O4	[M - H]-	C8H5O4-	Shikimates and Phenylpropanoids	0.975	Phenolic acids (C6-C1)	0.955	Simple phenolic acids	0.943	Benzenoids	0.994	Benzene and substituted derivatives	0.959	Benzoic acids and derivatives	0.879	Benzoic acids	0.854	Benzoic acids	0.854	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.019	427	7.115	731530943590642941	731530862397302943	731530862397302943_UNKNOWN_M165T423_NEG	
1	C7H12O6	[M - H]-	C7H11O6-	Carbohydrates	0.999	Saccharides	1.000	Monosaccharides	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.891	Aldehydes	0.648	Beta-hydroxy aldehydes	0.659	Organic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Polyols; Beta-hydroxy aldehydes; Alpha-hydroxyaldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.056	432	7.195	731530945431942634	731530864939051447	731530864939051447_UNKNOWN_M191T397_NEG	
